huc12,tohuc,name,areasqkm,states,sum.ras_crp_18_2012_50m,sum.ras_crp_18_2013_50m,sum.ras_crp_18_2014_50m,sum.ras_crp_18_2015_50m,sum.ras_crp_18_2016_50m,sum.ras_crp_18_2017_50m,sum.ras_crp_18_2018_50m,sum.ras_crp_18_2019_50m,sum.ras_crp_18_2020_50m,sum.ras_crp_18_2021_50m,sum.ras_crp_18_2022_50m
071200010705,071200010806,Laramore Ditch-Kankakee River,34.81,IN,23744.06640625,20564.177734375,27579.06640625,22621.06640625,22858.00390625,21192.2421875,22971.240234375,21120.08203125,20278.791015625,15735.310546875,13049.310546875
051202060601,051202060602,Ball Richard Ditch-East Fork White River,48.27,IN,1452,1452,480,480,480,1276,1668,1668,1668,1668,12044.3359375
051202060602,051202060603,Wayman Ditch-East Fork White River,84.36,IN,16974,31728,32190,31382,30034,30508,36556,36556,36556,27424,27419.6640625
051202060603,051202080104,Stuckwish Ditch-East Fork White River,44.6,IN,24468.427734375,51810.42578125,58093.71875,58089.69921875,58107.69921875,61001.69921875,61025.69921875,54483.18359375,54325.18359375,29107.427734375,49171.4296875
051201111511,051201111512,Rogers Ditch,48.52,IN,332,490,490,158,158,158,158,158,158,1288,1288
051201111512,051201111603,Tanyard Branch-Busseron Creek,80.53,IN,2758,6722,6892,4830,9326.2890625,9800.2890625,13068.2890625,13068.2890625,12418.2890625,18300.2890625,18288.2890625
051201111601,051201111602,Turtle Creek Lake-Turtle Creek,73.3,IN,3505.862548828125,4893.86279296875,4739.11572265625,4893.86279296875,4589.86279296875,5379.86279296875,3951.862548828125,5379.86279296875,5379.86279296875,3150.271728515625,8653.27734375
051201070403,051201070405,Kitty Run-Wildcat Creek,51.72,IN,2573.484130859375,3909.4189453125,3587.4189453125,3503.4189453125,3817.90673828125,4471.90673828125,4471.90673828125,4313.90673828125,4313.90673828125,4313.90673828125,1981.9718017578125
051201070404,051201070405,Honey Creek,59.23,IN,2550,3996,4464,4014,3680,3546,3534,3042,3066,2732,2568
071200020205,071200020206,Carpenter Creek,79.41,IN,7426,10756,10112,10246,29194.765625,29400.5859375,36160.42578125,36160.42578125,36002.42578125,34866.42578125,35209.69921875
071200010801,071200010802,Sheldon Arm Hunsley Ditch,50.91,IN,176,0,0,0,0,0,0,0,0,0,0
071200010803,071200010805,Eckert Ditch-Kuehn Ditch,54.88,IN,3262.32568359375,3262.32568359375,2946.32568359375,3262.32568359375,3262.32568359375,2308,3262.32568359375,3262.32568359375,3262.32568359375,3262.32568359375,3262.32568359375
051202070102,051202070104,Marble Creek-Big Creek,50.1,IN,0,0,0,0,0,0,0,0,0,0,0
071200020206,071200020402,Bice Ditch-Slough Creek,50.62,IN,7019.71533203125,6230.84814453125,7026.84814453125,6904.84814453125,36496.1484375,36994.1484375,36028.1484375,36974.1484375,36028.1484375,35551.30078125,35551.30078125
071200010804,071200010805,Richman Ditch-Pitner Ditch,56.98,IN,972,814,972,814,814.83172607421875,814.83172607421875,182.83175659179688,182.83175659179688,182.83175659179688,0.831752598285675,0.831752598285675
071200010805,071200010807,Bessler Ditch-Pitner Ditch,43.62,IN,9410.9462890625,10832.9462890625,11334.9462890625,10832.9462890625,10832.9462890625,7215.24609375,8748.6513671875,8436.6513671875,8594.6513671875,7646.6513671875,7646.6513671875
071200020301,071200020303,Headwaters Iroquois River,67.04,IN,13168,13168,12682,13046,28231.35546875,17797.35546875,17797.35546875,17797.35546875,17797.35546875,17797.35546875,17797.35546875
051201080504,051201080507,Flint Run-Flint Creek,56.56,IN,3864,2758,4028,3232,3548,3390,3438,3438,3438,3438,3438
051201080505,051201080506,Otterbein Ditch-Little Pine Creek,53.36,IN,3226,2748,3058,2116,3263.805908203125,3274.955322265625,40102.80078125,40102.80078125,42198.80078125,42514.80078125,42982.80078125
051201080606,051201080608,Opossum Run,56.34,IN,11032,10283.421875,11356,11231.421875,15041.41015625,16005.41015625,18749.41015625,15823.421875,16637.421875,15215.421875,17669.421875
051202010604,051202010605,Buck Creek-Cicero Creek,48.26,IN,7324,9450,9394,9546,9552,8270,7470,6924,7628,7312,6838
051202010403,051202010404,Star Creek-Mud Creek,55.97,IN,10724,10876,11514,10876,10876,10232,10050,10232,9430,9248,7650
051201050503,051201050507,Little Deer Creek,52.04,IN,9320,9326,9174,9484,9484,9302,9302,9290,8974,6734,6734
051202010806,051202010808,Foster Branch,40.93,IN,2307.16064453125,1579.1607666015625,2137.16064453125,2307.16064453125,5685.16064453125,5667.16064453125,5548,3884,3884,3872,3872
051201080802,051201080803,Jordan Creek,45.72,IN,3618,4158,3994,4158,3544,4164,23976,23982,23472,23156,23156
051202010801,051202010803,Honey Creek-Fall Creek,43.92,IN,334,334,492,334,535.0760498046875,201.07603454589844,201.07603454589844,201.07603454589844,201.07603454589844,201.07603454589844,201.07603454589844
051201080702,051201080704,Turkey Run,47.71,IN,12660,14252,12976,13918,12630,12946,13298,13304,13304,10554.45703125,10262.45703125
051201080704,051201080708,Harrison Lake-Coal Creek,52.15,IN,4514,4678,3864,5006,7674,8020,9800,9800,9800,9806,10912
051202010802,051202010804,Sly Fork,45.93,IN,2534,2534,2534,2534,2534,9673.4638671875,9673.4638671875,9673.4638671875,9673.4638671875,9673.4638671875,12114.078125
051201030202,051201030203,Bear Creek,41.48,IN,3946.03564453125,3946.03564453125,3946.03564453125,3946.03564453125,4368.03564453125,4792.03564453125,4792.03564453125,4786.03564453125,4786.03564453125,4532.03564453125,5012.03564453125
071200010401,071200010405,Breckenridge Ditch,56.9,IN,656,656,662,656,656,656,2018,1544,1544,1386,1386
051202081204,051202081205,Carters Creek-Lost River,65.95,IN,2544,3176,2934,1664,2460,2302,2144,2144,1986,1938,1926
040500010807,040500010809,Wegner Ditch-Fawn River,79.75,"IN,MI",4450.294921875,3360.294677734375,3360.294677734375,3360.294677734375,1048.294677734375,1048.294677734375,1048.294677734375,1048.294677734375,1048.294677734375,4012.294677734375,4012.294677734375
051202081509,051202021001,Mud Creek-East Fork White River,54.13,IN,5187.86328125,5421.86328125,5579.86328125,5111.86328125,17104.0234375,17104.0234375,29112.0234375,27684.0234375,27684.0234375,27654.0234375,27448.158203125
051201080901,051201080903,Graham Creek,64.11,IN,17872.59765625,15258.59765625,14766.59765625,15258.59765625,14469.9970703125,14074.595703125,16582.595703125,16564.595703125,16722.595703125,20320.595703125,19543.998046875
051201081301,051201081302,South Fork Little Raccoon Creek,74.54,IN,9400,10320.208984375,10919.77734375,10227.77734375,10144.1064453125,10496.3154296875,8910.208984375,10860.208984375,10544.208984375,9900.208984375,9738.208984375
051201050401,051201050402,Copper Creek-Deer Creek,45.15,IN,3592.859130859375,2468.859130859375,4108.859375,3300.859130859375,4084.859130859375,3858.859130859375,3580,9900,4054,4054,4054
051401010702,051401010703,Big Run-Muddy Fork,52.35,IN,0,0,0,0,948,948,948,948,948,948,948
051201030102,051201030103,Gray Branch-Mississinewa River,82.23,"IN,OH",18468.314453125,19332.314453125,11990.314453125,11882.314453125,11560.8857421875,10612.8857421875,11390.8857421875,11402.8857421875,12186.8857421875,11554.8857421875,11730.8857421875
051202090404,051202090406,Calmut Run-Patoka River,48.01,IN,78,78,78,78,78,78,78,78,78,868,868
041000040405,041000040408,Blue Creek,54.61,IN,3238,3420,3578,3420,6142,6142,6136,3924,3906,3906,3274
051201050505,051201050506,Headwaters Bachelor Run,47.25,IN,9300,9768,9768,9768,9792,8738,10160,10160,10312,9996,5080
051201050506,051201050507,Kuns Ditch-Bachelor Run,46.11,IN,820,820,984,820,504,820,814,814,820,820,820
041000040406,041000040408,Martz Creek,70.11,IN,3658.5673828125,3664.5673828125,3646.559814453125,3048.559814453125,2878.559814453125,2968.559814453125,2944.559814453125,2792.559814453125,2666.559814453125,3304.559814453125,3304.559814453125
051201080902,051201080903,Prairie Creek,64.08,IN,7662.62353515625,8294.6240234375,8199.6259765625,8270.6240234375,27786.80859375,7256.61865234375,9488.6181640625,9488.6181640625,9300.6181640625,9318.6181640625,11700.6181640625
051201081104,051201081603,Town of Newport-Little Vermilion River,50.21,IN,1980,3140,3253.863525390625,3575.863525390625,4759.86376953125,15425.86328125,16391.86328125,16541.86328125,16541.86328125,16549.41796875,17915.5546875
051201080608,051201080803,Mallory Branch-Wabash River,46.46,IN,816,810,1052,1098,6676,6494,29785.390625,29779.390625,29779.390625,29515.390625,29515.390625
051201020101,051201020103,McLaughlin Ditch-Salamonie River,69.15,IN,20573.3125,20591.3125,19649.3125,19801.3125,20821.3125,21279.3125,21279.3125,20289.3125,19797.3125,18461.3125,16949.3125
041000040504,041000040602,Bulhman Ditch-Saint Marys River,61.05,IN,13124.2587890625,12954.2587890625,12024.2587890625,11086.2587890625,12770.2587890625,12612.2587890625,12424.2587890625,12424.2587890625,12450,11820,11736
051201020102,051201020103,Little Salamonie River,58.16,IN,30238.943359375,26616.943359375,31153.5859375,28652.943359375,31198.943359375,33758.53125,34332.84375,33558.40625,33700.09375,33372.09375,33214.09375
041000040601,041000040604,Houk Ditch,44.65,IN,5675.38671875,5675.38671875,5591.38671875,5657.38671875,6453.38671875,6453.38671875,6279.38671875,6363.38671875,5789.38671875,5213.38671875,4739.38671875
051201100103,051201100105,Mud Creek,68.07,IN,4316,4304,4614,4304,3158,4106,4428,3164,4112,3790,3802
051201081207,051201081208,Byrd Branch-Big Raccoon Creek,48.17,IN,16301.931640625,15073.931640625,17313.326171875,14259.326171875,14259.326171875,14477.326171875,13973.326171875,13384.08984375,13384.08984375,10862.08984375,13332.08984375
051401010201,051401010205,Vestal Branch-Indian Kentuck Creek,44.5,IN,4932.44873046875,4926.44873046875,4604.44873046875,4592.44873046875,4942.44873046875,4620.44873046875,4596.44873046875,4438.44873046875,4438.44873046875,4438.44873046875,7282.44873046875
051201050405,051201050507,Russell Ditch-Deer Creek,59.5,IN,9844,10956,11390,11272,10956,10628,10622,10434,10258,8266,7332
051201081401,051201081402,Rocky Fork Creek,58.07,IN,6777.0703125,10255.8798828125,9641.8798828125,9969.8798828125,9981.8798828125,8911.8798828125,8911.8798828125,8772.9453125,8787.525390625,9210.5419921875,9210.5419921875
051201081604,051201081605,Buck Creek-Little Raccoon Creek,53.85,IN,3596,5334,5966,5626,4514,4672,4814,4656,4972,4978,4972
051202030511,051202030512,Doe Creek,60.41,IN,480,3646,3506,3652,3652,3652,3694,3757.427001953125,3757.427001953125,1229.4271240234375,1229.4271240234375
051202030509,051202030510,Vermillion Branch-Mill Creek,47.22,IN,6465.94482421875,6623.94482421875,6757.94482421875,6241.94482421875,7215.37744140625,7591.37744140625,7755.4658203125,7990.03857421875,7990.03857421875,5304.03857421875,5316.03857421875
051202030601,051202030602,Little Birch Creek-Birch Creek,73.21,IN,4911.541015625,4663.541015625,4329.541015625,4651.541015625,3230.828857421875,3230.828857421875,3254.828857421875,2756.828857421875,2440.828857421875,2768.828857421875,2756.828857421875
041000030504,041000030505,Buck Creek,47.09,IN,4672.68359375,4226.68359375,2482.683837890625,2704.683837890625,2406.683837890625,2576.683837890625,2194.683837890625,2182.683837890625,2104.683837890625,1950,1780
041000071203,041000071205,Bohnke Ditch-Hoffman Creek,59.47,IN,10670.0087890625,8928.0087890625,10586.0087890625,10434.0087890625,9945.7099609375,8739.7099609375,6779.7099609375,7173.7099609375,6851.7099609375,6809.7099609375,6415.7099609375
051201081501,051201081502,Cat Creek-Leatherwood Creek,42.55,IN,2448,11146.19140625,12090.19140625,12136.19140625,12320.4052734375,12652.19140625,12804.19140625,12810.19140625,11212.19140625,11200.19140625,12002.19140625
051202090104,051202090106,Dumpling Branch-Patoka River,47.56,IN,0,0,0,0,0,0,0,0,0,0,0
051202010305,051202010306,York Prairie Creek-White River,67.41,IN,0,0,0,0,474,474,474,474,474,474,474
051202010310,051202010701,Town of Perkinsville-White River,57.8,IN,19478.564453125,19478.564453125,19478.564453125,19478.564453125,19830.564453125,19830.564453125,19830.564453125,19806.564453125,13802.5634765625,12222.5634765625,12216.5634765625
040500012201,040500012203,Cebas Creek,94.75,"IN,MI",3895.21337890625,4217.21337890625,2810.954345703125,2544,2544,2544,2544,2544,2544,2810.954345703125,2810.954345703125
051202010402,051202010404,Stem Run-Pipe Creek,41.22,IN,3062,3056,2898,3056,3056,3056,2898,2898,2898,2898,2090
051201080506,051201080507,Armstrong Creek-Little Pine Creek,81.47,IN,24206,6134,24486,5442,16262.5087890625,20098.384765625,25867.287109375,25877.89453125,25811.89453125,26524.978515625,26348.978515625
051201080507,051201080510,Flint Creek-Wabash River,61.74,IN,749.790283203125,1045.71533203125,1057.71533203125,1045.71533203125,1045.71533203125,890.39190673828125,3779.271728515625,3779.271728515625,3773.271728515625,10265.083984375,10265.083984375
051202081504,051202081506,Sugar Creek-East Fork White River,62.55,IN,1236.5430908203125,446.5430908203125,440.5430908203125,446.5430908203125,446.5430908203125,2609.543212890625,2609.543212890625,2269.543212890625,2269.543212890625,2269.543212890625,2269.543212890625
040500012003,040500012004,Puterbaugh Creek,43.5,"IN,MI",0,0,0,0,0,0,0,0,0,0,0
040500012004,040500012202,Sheep Creek-Saint Joseph River,85.95,"IN,MI",2338,2338,2338,2338,2338,0,0,0,0,0,0
051202090202,051202090406,Richland Creek-Flat Creek,80.26,IN,322,158,158,158,392,392,580,586,586,744,22884
051202090105,051202090106,Lick Fork-Patoka Lake,71.19,IN,316,316,316,316,316,316,316,316,316,316,316
051202090201,051202090202,Hall Creek,94.99,IN,4130,3954,6180,5232,5232,5232,4442,4442,4600,4284,4284
051202090302,051202090303,Bruner Creek,71.92,IN,14604,13818,16406,15148,14446.876953125,14440.876953125,15692.876953125,13772.876953125,13122.876953125,12034.876953125,8048.876953125
051202090303,051202090406,Indian Creek-Hunley Creek,68.53,IN,5128,5918,6162,5918,7182,7182,7984,7668,7346,5986,5128
051202090401,051202090402,Cane Creek-Dillon Creek,54.33,IN,6316,5216,4800,2430,1798,1166,1266,1424,1424,634,622
041000040502,041000040504,Weber Ditch-Saint Marys River,46.19,IN,5924,5924,5270,5428,5434,5670,5506,4446,3456,2626,3184
051202010110,051202010111,Truitt Ditch-White River,47.68,IN,1020,1020,1026,1020,1020,1020,1020,1020,1020,1430,1430
051202030510,051202030512,Sand Branch-Mill Creek,82.75,IN,3823.1875,8191.1875,8982,8872,8598,9451.1875,9788.306640625,9388.306640625,9388.306640625,9212.306640625,7936.306640625
051201080706,051201080707,Town of Hillsboro-East Fork Coal Creek,62.8,IN,6564,7634,7604,7538,10382,11014,21436,21430,21418,19888,19888
051201080601,051201080602,Headwaters Big Shawnee Creek,96.32,IN,22671.8671875,24337.8671875,26597.8671875,26639.8671875,28366.31640625,25831.8671875,27362.8046875,27395.638671875,26131.638671875,25712.806640625,24922.806640625
051201080508,051201080509,Headwaters Kickapoo Creek,61.78,IN,9946.26953125,9606.26953125,10688.26953125,11332.26953125,15726.5185546875,18102.517578125,18366.517578125,18366.517578125,18208.517578125,21986.517578125,17924.517578125
051201080510,051201080603,Turkey Run-Wabash River,79.25,IN,13751.53125,13751.53125,13829.53125,11141.53125,26813.7421875,21669.0234375,28725.896484375,29713.89453125,29731.89453125,26953.89453125,25803.89453125
040500012208,040500012210,Dutch Corners-Saint Joseph River,44.56,"IN,MI",0,0,0,0,0,0,0,0,0,0,0
040500012209,040500012210,Brandywine Creek,73.75,"IN,MI",3884,1782,3884,3884,3800,3800,3800,3800,3800,3800,3800
041000030301,041000030304,Nettle Creek,94.22,"IN,MI,OH",31536.072265625,29665.544921875,24842.876953125,24532.876953125,25410.876953125,24502.876953125,22106.876953125,18926.876953125,17236.876953125,14403.25,13371.25
041000030305,041000030306,Bear Creek,63.25,"IN,OH",15334.5380859375,14846.5380859375,14496.7373046875,14582.7373046875,14424.7373046875,14165.2001953125,14314.9189453125,14248.9189453125,14060.9189453125,13712.9189453125,3044.918701171875
041000030405,041000030406,Town of Alvarado-Fish Creek,41.57,"IN,OH",1865.726806640625,1701.726806640625,1495.0814208984375,1495.0814208984375,1173.0814208984375,1173.0814208984375,1173.0814208984375,1173.0814208984375,851.0814208984375,851.0814208984375,851.0814208984375
041000030406,041000030503,Cornell Ditch-Fish Creek,63.95,"IN,OH",18244.455078125,18396.455078125,15342.328125,15420.328125,13869.91015625,13141.91015625,9976.46875,9818.46875,9800.46875,10384.0703125,10070.0703125
041000030502,041000030503,Big Run,78.14,"IN,OH",13399.0224609375,13399.0224609375,12467.0224609375,12093.0224609375,13565.0224609375,13201.0224609375,12501.31640625,12179.31640625,12179.31640625,11538,11532
051202030801,051202030802,Headwaters Splunge Creek,48.68,IN,3058.76953125,3259.291259765625,2937.291259765625,2785.291259765625,2785.291259765625,2785.291259765625,2469.291259765625,2469.291259765625,2457.291259765625,1491.2911376953125,1485.2911376953125
051202010405,051202010406,Lilly Creek-Pipe Creek,82.49,IN,5434.3056640625,4942.3056640625,4918.3056640625,5034.3056640625,5100.3056640625,7342.3056640625,7316.3056640625,7280.3056640625,7280.3056640625,7280.3056640625,7280.3056640625
051201080603,051201080604,Fall Branch-Wabash River,60.05,IN,8358.16015625,10352.16015625,10352.16015625,10030.16015625,14534.9921875,19564.16015625,21796.9921875,22080.16015625,20002.16015625,19086.9921875,19074.9921875
051202010406,051202010407,Swanfelt Ditch-Pipe Creek,45.6,IN,9620,8192,7888,8068,8068,8192,8192,6916,6916,5300,5300
051201030204,051201030206,Bush Creek,52.07,IN,1936,1936,2082,1936,1286,1286,1286,1286,1250,1244,430
051202030802,051202030803,Splunge Creek,70.96,IN,6745.23046875,6176.708984375,6826.708984375,6176.708984375,6328.708984375,11633.0029296875,11469.0029296875,10825.0029296875,11469.0029296875,10181.0029296875,9549.0029296875
041000040302,041000040303,Black Creek,76.43,"IN,OH",21103.19921875,19201.19921875,20681.548828125,20615.19921875,20615.19921875,21349.19921875,22187.19921875,22503.19921875,21886,21108,21114
051201080602,051201080603,Little Shawnee Creek-Big Shawnee Creek,70.38,IN,10460.7119140625,7616.71142578125,10630.7119140625,10460.7119140625,27911.00390625,9712.7119140625,12082.7119140625,12082.7119140625,11450.7119140625,9696.51953125,10644.51953125
041000030505,041000030506,Willow Run-Saint Joseph River,42.57,"IN,OH",12973.392578125,12295.392578125,8999.392578125,8925.392578125,5075.39306640625,7819.39306640625,6679.39306640625,6841.39306640625,6659.39306640625,5415.39306640625,4195.39306640625
041000030506,041000030802,Hoodelmier Ditch-Saint Joseph River,70.57,"IN,OH",12373.4208984375,12355.4208984375,10233.4208984375,9659.4208984375,7029.42919921875,7403.54931640625,7155.54931640625,6101.20556640625,6399.20556640625,11923.2060546875,11899.2060546875
